Image1_Path,Image1_Name,Image2_Path,Image2_Name,Reconstruction_Type,Winner,Labeler_Name,Notes,Created_At,Brightness_1,Brightness_2,Confidence,canonical_type,pair_id,resolved_img1,resolved_img2,type_idx,confidence_weight
Trajectories/2022-02-04/161_RR220204A_504C_1810.bmp,161_RR220204A_504C_1810.bmp,Trajectories/2022-02-04/160_RR220204A_501C_1809-02.bmp,160_RR220204A_501C_1809-02.bmp,(√13 x √13),tie,AJ,,2025-12-12T00:07:09.648751,,,,(√13 x √13),Trajectories/2022-02-04/160_RR220204A_501C_1809-02.bmp || Trajectories/2022-02-04/161_RR220204A_504C_1810.bmp,/content/data/original data/Trajectories/2022-02-04/161_RR220204A_504C_1810.bmp,/content/data/original data/Trajectories/2022-02-04/160_RR220204A_501C_1809-02.bmp,3,1.0
Trajectories/2022-02-04/080_RR220204A_301C_1718.bmp,080_RR220204A_301C_1718.bmp,Trajectories/2022-02-04/076_RR220204A_299C_1713.bmp,076_RR220204A_299C_1713.bmp,(√13 x √13),tie,AJ,,2025-12-12T00:09:31.398149,,,,(√13 x √13),Trajectories/2022-02-04/076_RR220204A_299C_1713.bmp || Trajectories/2022-02-04/080_RR220204A_301C_1718.bmp,/content/data/original data/Trajectories/2022-02-04/080_RR220204A_301C_1718.bmp,/content/data/original data/Trajectories/2022-02-04/076_RR220204A_299C_1713.bmp,3,1.0
Trajectories/2022-02-04/085_RR220204A_378C_1720.bmp,085_RR220204A_378C_1720.bmp,Trajectories/2022-02-04/134_RR220204A_467C_1754-02.bmp,134_RR220204A_467C_1754-02.bmp,c(6 x 2),tie,AJ,,2025-12-11T15:20:29.032453,,,,c(6 x 2),Trajectories/2022-02-04/085_RR220204A_378C_1720.bmp || Trajectories/2022-02-04/134_RR220204A_467C_1754-02.bmp,/content/data/original data/Trajectories/2022-02-04/085_RR220204A_378C_1720.bmp,/content/data/original data/Trajectories/2022-02-04/134_RR220204A_467C_1754-02.bmp,2,1.0
Trajectories/2022-04-11/267_RR220411A_953C_1800.bmp,267_RR220411A_953C_1800.bmp,Trajectories/2022-04-11/271_RR220411A_951C_1811.bmp,271_RR220411A_951C_1811.bmp,(√13 x √13),tie,HL,,2026-01-06T21:50:10.897096,303.0,293.0,Confident,(√13 x √13),Trajectories/2022-04-11/267_RR220411A_953C_1800.bmp || Trajectories/2022-04-11/271_RR220411A_951C_1811.bmp,/content/data/original data/Trajectories/2022-04-11/267_RR220411A_953C_1800.bmp,/content/data/original data/Trajectories/2022-04-11/271_RR220411A_951C_1811.bmp,3,1.0
Trajectories/2022-04-11/267_RR220411A_953C_1800.bmp,267_RR220411A_953C_1800.bmp,Trajectories/2022-04-11/271_RR220411A_951C_1811.bmp,271_RR220411A_951C_1811.bmp,Twinned(2 x 1),not_apply,HL,,2026-01-06T21:50:11.763434,303.0,293.0,Confident,Twinned(2 x 1),Trajectories/2022-04-11/267_RR220411A_953C_1800.bmp || Trajectories/2022-04-11/271_RR220411A_951C_1811.bmp,/content/data/original data/Trajectories/2022-04-11/267_RR220411A_953C_1800.bmp,/content/data/original data/Trajectories/2022-04-11/271_RR220411A_951C_1811.bmp,1,1.0
Trajectories/2022-04-11/267_RR220411A_953C_1800.bmp,267_RR220411A_953C_1800.bmp,Trajectories/2022-04-11/271_RR220411A_951C_1811.bmp,271_RR220411A_951C_1811.bmp,c(6 x 2),tie,HL,,2026-01-06T21:50:12.689583,303.0,293.0,Confident,c(6 x 2),Trajectories/2022-04-11/267_RR220411A_953C_1800.bmp || Trajectories/2022-04-11/271_RR220411A_951C_1811.bmp,/content/data/original data/Trajectories/2022-04-11/267_RR220411A_953C_1800.bmp,/content/data/original data/Trajectories/2022-04-11/271_RR220411A_951C_1811.bmp,2,1.0
Trajectories/2022-04-11/267_RR220411A_953C_1800.bmp,267_RR220411A_953C_1800.bmp,Trajectories/2022-04-11/271_RR220411A_951C_1811.bmp,271_RR220411A_951C_1811.bmp,HTR,not_apply,HL,,2026-01-06T21:50:13.592211,303.0,293.0,Confident,HTR,Trajectories/2022-04-11/267_RR220411A_953C_1800.bmp || Trajectories/2022-04-11/271_RR220411A_951C_1811.bmp,/content/data/original data/Trajectories/2022-04-11/267_RR220411A_953C_1800.bmp,/content/data/original data/Trajectories/2022-04-11/271_RR220411A_951C_1811.bmp,4,1.0
Trajectories/2022-04-11/267_RR220411A_953C_1800.bmp,267_RR220411A_953C_1800.bmp,Trajectories/2022-04-11/271_RR220411A_951C_1811.bmp,271_RR220411A_951C_1811.bmp,(1 x 1),tie,HL,,2026-01-06T21:50:14.498986,303.0,293.0,Confident,(1 x 1),Trajectories/2022-04-11/267_RR220411A_953C_1800.bmp || Trajectories/2022-04-11/271_RR220411A_951C_1811.bmp,/content/data/original data/Trajectories/2022-04-11/267_RR220411A_953C_1800.bmp,/content/data/original data/Trajectories/2022-04-11/271_RR220411A_951C_1811.bmp,0,1.0
Trajectories/2022-02-06/090_RR220206A_568C_1828.bmp,090_RR220206A_568C_1828.bmp,Trajectories/2022-04-11/149_RR220411A_676C_1619.bmp,149_RR220411A_676C_1619.bmp,Twinned(2 x 1),not_apply,AJ,,2025-12-26T08:43:42.692604,193.0,205.0,Confident,Twinned(2 x 1),Trajectories/2022-02-06/090_RR220206A_568C_1828.bmp || Trajectories/2022-04-11/149_RR220411A_676C_1619.bmp,/content/data/original data/Trajectories/2022-02-06/090_RR220206A_568C_1828.bmp,/content/data/original data/Trajectories/2022-04-11/149_RR220411A_676C_1619.bmp,1,1.0
Trajectories/2022-02-06/090_RR220206A_568C_1828.bmp,090_RR220206A_568C_1828.bmp,Trajectories/2022-04-11/149_RR220411A_676C_1619.bmp,149_RR220411A_676C_1619.bmp,c(6 x 2),not_apply,AJ,,2025-12-26T08:43:44.051930,193.0,205.0,Confident,c(6 x 2),Trajectories/2022-02-06/090_RR220206A_568C_1828.bmp || Trajectories/2022-04-11/149_RR220411A_676C_1619.bmp,/content/data/original data/Trajectories/2022-02-06/090_RR220206A_568C_1828.bmp,/content/data/original data/Trajectories/2022-04-11/149_RR220411A_676C_1619.bmp,2,1.0
Trajectories/2022-02-06/090_RR220206A_568C_1828.bmp,090_RR220206A_568C_1828.bmp,Trajectories/2022-04-11/149_RR220411A_676C_1619.bmp,149_RR220411A_676C_1619.bmp,(√13 x √13),not_apply,AJ,,2025-12-26T08:43:45.039194,193.0,205.0,Confident,(√13 x √13),Trajectories/2022-02-06/090_RR220206A_568C_1828.bmp || Trajectories/2022-04-11/149_RR220411A_676C_1619.bmp,/content/data/original data/Trajectories/2022-02-06/090_RR220206A_568C_1828.bmp,/content/data/original data/Trajectories/2022-04-11/149_RR220411A_676C_1619.bmp,3,1.0
Trajectories/2022-02-06/090_RR220206A_568C_1828.bmp,090_RR220206A_568C_1828.bmp,Trajectories/2022-04-11/149_RR220411A_676C_1619.bmp,149_RR220411A_676C_1619.bmp,(1 x 1),tie,AJ,,2025-12-26T08:43:45.922115,193.0,205.0,Confident,(1 x 1),Trajectories/2022-02-06/090_RR220206A_568C_1828.bmp || Trajectories/2022-04-11/149_RR220411A_676C_1619.bmp,/content/data/original data/Trajectories/2022-02-06/090_RR220206A_568C_1828.bmp,/content/data/original data/Trajectories/2022-04-11/149_RR220411A_676C_1619.bmp,0,1.0
Trajectories/2022-02-06/090_RR220206A_568C_1828.bmp,090_RR220206A_568C_1828.bmp,Trajectories/2022-04-11/149_RR220411A_676C_1619.bmp,149_RR220411A_676C_1619.bmp,HTR,not_apply,AJ,,2025-12-26T08:43:46.831986,193.0,205.0,Confident,HTR,Trajectories/2022-02-06/090_RR220206A_568C_1828.bmp || Trajectories/2022-04-11/149_RR220411A_676C_1619.bmp,/content/data/original data/Trajectories/2022-02-06/090_RR220206A_568C_1828.bmp,/content/data/original data/Trajectories/2022-04-11/149_RR220411A_676C_1619.bmp,4,1.0
