Image1_Path,Image1_Name,Image2_Path,Image2_Name,Reconstruction_Type,Winner,Labeler_Name,Notes,Created_At,Brightness_1,Brightness_2,Confidence,canonical_type,pair_id,resolved_img1,resolved_img2,type_idx,confidence_weight
Trajectories/2022-02-06/090_RR220206A_568C_1828.bmp,090_RR220206A_568C_1828.bmp,Trajectories/2022-04-11/149_RR220411A_676C_1619.bmp,149_RR220411A_676C_1619.bmp,Twinned(2 x 1),not_apply,AJ,,2025-12-26T08:43:42.692604,193.0,205.0,Confident,Twinned(2 x 1),Trajectories/2022-02-06/090_RR220206A_568C_1828.bmp || Trajectories/2022-04-11/149_RR220411A_676C_1619.bmp,/content/data/original data/Trajectories/2022-02-06/090_RR220206A_568C_1828.bmp,/content/data/original data/Trajectories/2022-04-11/149_RR220411A_676C_1619.bmp,1,1.0
Trajectories/2022-02-06/090_RR220206A_568C_1828.bmp,090_RR220206A_568C_1828.bmp,Trajectories/2022-04-11/149_RR220411A_676C_1619.bmp,149_RR220411A_676C_1619.bmp,c(6 x 2),not_apply,AJ,,2025-12-26T08:43:44.051930,193.0,205.0,Confident,c(6 x 2),Trajectories/2022-02-06/090_RR220206A_568C_1828.bmp || Trajectories/2022-04-11/149_RR220411A_676C_1619.bmp,/content/data/original data/Trajectories/2022-02-06/090_RR220206A_568C_1828.bmp,/content/data/original data/Trajectories/2022-04-11/149_RR220411A_676C_1619.bmp,2,1.0
Trajectories/2022-02-06/090_RR220206A_568C_1828.bmp,090_RR220206A_568C_1828.bmp,Trajectories/2022-04-11/149_RR220411A_676C_1619.bmp,149_RR220411A_676C_1619.bmp,(√13 x √13),not_apply,AJ,,2025-12-26T08:43:45.039194,193.0,205.0,Confident,(√13 x √13),Trajectories/2022-02-06/090_RR220206A_568C_1828.bmp || Trajectories/2022-04-11/149_RR220411A_676C_1619.bmp,/content/data/original data/Trajectories/2022-02-06/090_RR220206A_568C_1828.bmp,/content/data/original data/Trajectories/2022-04-11/149_RR220411A_676C_1619.bmp,3,1.0
Trajectories/2022-02-06/090_RR220206A_568C_1828.bmp,090_RR220206A_568C_1828.bmp,Trajectories/2022-04-11/149_RR220411A_676C_1619.bmp,149_RR220411A_676C_1619.bmp,(1 x 1),tie,AJ,,2025-12-26T08:43:45.922115,193.0,205.0,Confident,(1 x 1),Trajectories/2022-02-06/090_RR220206A_568C_1828.bmp || Trajectories/2022-04-11/149_RR220411A_676C_1619.bmp,/content/data/original data/Trajectories/2022-02-06/090_RR220206A_568C_1828.bmp,/content/data/original data/Trajectories/2022-04-11/149_RR220411A_676C_1619.bmp,0,1.0
Trajectories/2022-02-06/090_RR220206A_568C_1828.bmp,090_RR220206A_568C_1828.bmp,Trajectories/2022-04-11/149_RR220411A_676C_1619.bmp,149_RR220411A_676C_1619.bmp,HTR,not_apply,AJ,,2025-12-26T08:43:46.831986,193.0,205.0,Confident,HTR,Trajectories/2022-02-06/090_RR220206A_568C_1828.bmp || Trajectories/2022-04-11/149_RR220411A_676C_1619.bmp,/content/data/original data/Trajectories/2022-02-06/090_RR220206A_568C_1828.bmp,/content/data/original data/Trajectories/2022-04-11/149_RR220411A_676C_1619.bmp,4,1.0
Trajectories/2022-02-06/151_RR220206A_1077C_2001-01.bmp,151_RR220206A_1077C_2001-01.bmp,Trajectories/2022-02-04/106_RR220204A_430C_1736.bmp,106_RR220204A_430C_1736.bmp,HTR,1,HL,,2026-01-02T22:20:35.638126,200.0,287.0,Confident,HTR,Trajectories/2022-02-04/106_RR220204A_430C_1736.bmp || Trajectories/2022-02-06/151_RR220206A_1077C_2001-01.bmp,/content/data/original data/Trajectories/2022-02-06/151_RR220206A_1077C_2001-01.bmp,/content/data/original data/Trajectories/2022-02-04/106_RR220204A_430C_1736.bmp,4,1.0
Trajectories/2022-02-06/151_RR220206A_1077C_2001-01.bmp,151_RR220206A_1077C_2001-01.bmp,Trajectories/2022-02-04/106_RR220204A_430C_1736.bmp,106_RR220204A_430C_1736.bmp,(1 x 1),1,HL,,2026-01-02T22:20:36.688310,200.0,287.0,Confident,(1 x 1),Trajectories/2022-02-04/106_RR220204A_430C_1736.bmp || Trajectories/2022-02-06/151_RR220206A_1077C_2001-01.bmp,/content/data/original data/Trajectories/2022-02-06/151_RR220206A_1077C_2001-01.bmp,/content/data/original data/Trajectories/2022-02-04/106_RR220204A_430C_1736.bmp,0,1.0
Trajectories/2022-02-06/151_RR220206A_1077C_2001-01.bmp,151_RR220206A_1077C_2001-01.bmp,Trajectories/2022-02-04/106_RR220204A_430C_1736.bmp,106_RR220204A_430C_1736.bmp,(√13 x √13),2,HL,,2026-01-02T22:20:38.188000,200.0,287.0,Confident,(√13 x √13),Trajectories/2022-02-04/106_RR220204A_430C_1736.bmp || Trajectories/2022-02-06/151_RR220206A_1077C_2001-01.bmp,/content/data/original data/Trajectories/2022-02-06/151_RR220206A_1077C_2001-01.bmp,/content/data/original data/Trajectories/2022-02-04/106_RR220204A_430C_1736.bmp,3,1.0
Trajectories/2022-02-06/151_RR220206A_1077C_2001-01.bmp,151_RR220206A_1077C_2001-01.bmp,Trajectories/2022-02-04/106_RR220204A_430C_1736.bmp,106_RR220204A_430C_1736.bmp,Twinned(2 x 1),2,HL,,2026-01-02T22:20:39.360330,200.0,287.0,Confident,Twinned(2 x 1),Trajectories/2022-02-04/106_RR220204A_430C_1736.bmp || Trajectories/2022-02-06/151_RR220206A_1077C_2001-01.bmp,/content/data/original data/Trajectories/2022-02-06/151_RR220206A_1077C_2001-01.bmp,/content/data/original data/Trajectories/2022-02-04/106_RR220204A_430C_1736.bmp,1,1.0
Trajectories/2022-02-06/151_RR220206A_1077C_2001-01.bmp,151_RR220206A_1077C_2001-01.bmp,Trajectories/2022-02-04/106_RR220204A_430C_1736.bmp,106_RR220204A_430C_1736.bmp,c(6 x 2),not_apply,HL,,2026-01-02T22:20:40.866324,200.0,287.0,Confident,c(6 x 2),Trajectories/2022-02-04/106_RR220204A_430C_1736.bmp || Trajectories/2022-02-06/151_RR220206A_1077C_2001-01.bmp,/content/data/original data/Trajectories/2022-02-06/151_RR220206A_1077C_2001-01.bmp,/content/data/original data/Trajectories/2022-02-04/106_RR220204A_430C_1736.bmp,2,1.0
